last_name, first_name,player_id,year,woba,out_zone_swing,out_zone,in_zone_swing,in_zone,
Eaton, Adam,594809,2020,.287,117,346,226,330,
Garcia, Greg,594824,2020,.243,24,136,84,153,
Gosselin, Phil,594838,2020,.313,56,228,114,190,
Kiermaier, Kevin,595281,2020,.301,85,353,221,300,
Knapp, Andrew,595284,2020,.372,41,176,120,169,
Riddle, JT,595375,2020,.174,44,131,92,113,
Wallach, Chad,595453,2020,.278,24,86,65,103,
Alfaro, Jorge,595751,2020,.271,85,192,121,150,
Profar, Jurickson,595777,2020,.335,124,430,270,407,
Baez, Javier,595879,2020,.256,204,527,280,382,
Cave, Jake,595909,2020,.293,84,268,156,236,
Evans, Phillip,595943,2020,.409,19,82,55,77,
Gallagher, Cam,595956,2020,.344,33,123,68,121,
Hedges, Austin,595978,2020,.232,40,177,96,158,
Heineman, Scott,595981,2020,.197,37,100,61,91,
Lindor, Francisco,596019,2020,.324,185,617,362,501,
Odor, Rougned,596059,2020,.259,99,294,201,300,
Slater, Austin,596103,2020,.395,45,220,133,211,
Smith Jr., Dwight,596105,2020,.289,38,151,79,136,
Story, Trevor,596115,2020,.370,158,560,317,476,
Vogelbach, Daniel,596129,2020,.317,49,307,158,308,
Sanchez, Gary,596142,2020,.271,125,428,213,346,
Kepler, Max,596146,2020,.328,96,396,249,374,
Quinn, Roman,596451,2020,.254,55,203,181,251,
Franco, Maikel,596748,2020,.329,172,525,299,419,
Choi, Ji Man,596847,2020,.316,68,305,197,290,
Bradley Jr., Jackie,598265,2020,.352,101,425,277,410,
La Stella, Tommy,600303,2020,.355,98,460,260,480,
Severino, Pedro,600474,2020,.312,123,417,217,324,
Nunez, Renato,600524,2020,.347,195,490,270,403,
Candelario, Jeimer,600869,2020,.373,121,463,259,381,
Urias, Ramon,602104,2020,.413,13,55,33,53,
Ahmed, Nick,605113,2020,.318,136,449,265,383,
Anderson, Brian,605119,2020,.348,146,493,290,395,
Barnes, Austin,605131,2020,.306,30,185,147,205,
Bell, Josh,605137,2020,.286,135,501,258,356,
Betts, Mookie,605141,2020,.390,108,466,269,464,
Caratini, Victor,605170,2020,.297,60,288,156,253,
Davis, J.D.,605204,2020,.339,111,478,316,473,
Fisher, Derek,605233,2020,.348,18,99,44,79,
Machin, Vimael,605353,2020,.250,35,137,91,133,
Panik, Joe,605412,2020,.296,53,288,158,247,
Perez, Michael,605421,2020,.217,53,188,118,178,
Smith, Mallex,605480,2020,.158,23,74,73,102,
Starling, Bubba,605490,2020,.204,49,131,82,128,
Zimmer, Bradley,605548,2020,.299,22,126,60,87,
Castro, Harold,605612,2020,.369,40,114,76,110,
Arcia, Orlando,606115,2020,.317,104,370,225,333,
Tapia, Raimel,606132,2020,.338,123,401,288,404,
Aquino, Aristides,606157,2020,.285,42,127,62,92,
Hernandez, Teoscar,606192,2020,.384,134,433,256,407,
Peraza, Jose,606299,2020,.270,89,218,139,194,
Marte, Ketel,606466,2020,.316,96,344,217,351,
Greiner, Grayson,606988,2020,.220,30,109,74,107,
Nimmo, Brandon,607043,2020,.387,87,503,320,475,
Peterson, Jace,607054,2020,.344,24,150,84,137,
Turner, Trea,607208,2020,.413,144,529,340,504,
Smith, Kevan,607345,2020,.363,20,82,52,81,
Beaty, Matt,607461,2020,.280,22,83,72,101,
Pillar, Kevin,607680,2020,.341,154,418,276,411,
Stallings, Jacob,607732,2020,.309,68,332,172,286,
Ramirez, Jose,608070,2020,.415,140,616,335,530,
Bregman, Alex,608324,2020,.345,70,388,196,348,
Gallo, Joey,608336,2020,.297,89,467,328,489,
Kelly, Carson,608348,2020,.279,54,228,177,278,
Seager, Corey,608369,2020,.394,125,413,324,394,
Winker, Jesse,608385,2020,.396,81,418,234,365,
Mazara, Nomar,608577,2020,.267,111,331,173,280,
Guzman, Ronald,608597,2020,.323,62,182,109,147,
Mayfield, Jack,608686,2020,.207,31,95,68,92,
Plawecki, Kevin,608700,2020,.373,48,167,103,157,
Refsnyder, Rob,608701,2020,.229,19,72,58,77,
Mondesi, Adalberto,609275,2020,.305,160,457,302,390,
Andujar, Miguel,609280,2020,.274,49,142,73,108,
Cordero, Franchy,614173,2020,.312,20,86,69,86,
Reyes, Franmil,614177,2020,.341,150,546,302,436,
Barreto, Franklin,620439,2020,.089,20,48,28,46,
Torrens, Luis,620443,2020,.307,27,143,92,151,
Lopes, Tim,621005,2020,.279,94,282,215,289,
Swanson, Dansby,621020,2020,.348,129,537,371,523,
Newman, Kevin,621028,2020,.251,96,343,192,319,
Taylor, Chris,621035,2020,.364,76,439,309,419,
Correa, Carlos,621043,2020,.308,152,478,257,391,
Dahl, David,621311,2020,.208,70,193,146,199,
Phillips, Brett,621433,2020,.304,25,130,83,122,
Taylor, Tyrone,621438,2020,.334,22,87,51,71,
Buxton, Byron,621439,2020,.345,107,219,177,224,
Brinson, Lewis,621446,2020,.275,84,233,140,196,
Duggar, Steven,621453,2020,.206,13,59,43,74,
Rios, Edwin,621458,2020,.385,50,150,97,143,
Stewart, DJ,621466,2020,.353,63,260,177,234,
Ward, Taylor,621493,2020,.314,44,184,131,207,
Mathisen, Wyatt,621500,2020,.355,23,90,36,63,
Nido, Tomas,621512,2020,.389,11,43,38,48,
Stewart, Christin,621514,2020,.230,69,207,131,180,
Bemboom, Anthony,621532,2020,.324,25,107,69,116,
Wendle, Joey,621563,2020,.335,127,348,210,325,
Olson, Matt,621566,2020,.316,105,524,323,478,
Munoz, Yairo,622168,2020,.358,55,88,50,63,
Margot, Manuel,622534,2020,.301,95,300,182,283,
Camargo, Johan,622666,2020,.262,85,282,172,249,
Reyes, Victor,622682,2020,.307,183,441,256,369,
Mateo, Jorge,622761,2020,.196,15,56,42,57,
Heineman, Tyler,623168,2020,.243,23,91,59,89,
Velazquez, Andrew,623205,2020,.231,58,182,95,139,
Bishop, Braden,623323,2020,.220,16,58,44,59,
Bote, David,623520,2020,.309,68,314,166,285,
Santander, Anthony,623993,2020,.364,129,348,180,241,
Lin, Tzu-Wei,624407,2020,.160,40,115,72,106,
Alonso, Pete,624413,2020,.342,157,514,271,415,
Arroyo, Christian,624414,2020,.315,31,102,70,93,
Biggio, Cavan,624415,2020,.355,77,563,327,549,
Conforto, Michael,624424,2020,.401,123,488,289,444,
Frazier, Adam,624428,2020,.291,112,454,297,431,
Trevino, Jose,624431,2020,.300,46,160,84,151,
McGuire, Reese,624512,2020,.091,26,72,60,85,
Soler, Jorge,624585,2020,.332,96,410,186,329,
Heredia, Guillermo,628338,2020,.291,13,63,47,63,
Hernandez, Yadiel,628450,2020,.260,27,66,44,55,
Cronenworth, Jake,630105,2020,.356,67,353,233,401,
Ervin, Phillip,640447,2020,.239,44,217,125,188,
Frazier, Clint,640449,2020,.388,53,369,190,319,
Meadows, Austin,640457,2020,.292,93,346,210,311,
Mercado, Oscar,640458,2020,.159,49,182,132,184,
Pinder, Chad,640461,2020,.299,27,108,88,116,
Anderson, Tim,641313,2020,.376,163,415,271,371,
Bellinger, Cody,641355,2020,.337,138,495,322,472,
Calhoun, Willie,641432,2020,.217,47,210,137,209,
Crawford, J.P.,641487,2020,.303,104,455,280,480,
Davis, Jonathan,641505,2020,.350,19,74,51,78,
Demeritte, Travis,641513,2020,.230,19,85,34,65,
Dozier, Hunter,641531,2020,.326,99,405,205,320,
Engel, Adam,641553,2020,.347,60,183,113,163,
Fraley, Jake,641584,2020,.231,14,61,37,59,
Garver, Mitch,641598,2020,.232,32,200,107,185,
Guillorme, Luis,641645,2020,.381,25,165,96,162,
Hampson, Garrett,641658,2020,.290,83,381,251,391,
Heim, Jonah,641680,2020,.223,21,79,43,65,
Lewis, Kyle,641786,2020,.349,128,520,296,462,
Locastro, Tim,641796,2020,.376,52,173,85,145,
McMahon, Ryan,641857,2020,.308,115,423,283,418,
Nottingham, Jacob,641924,2020,.313,37,120,78,106,
Odom, Joseph,641929,2020,.168,22,99,58,96,
O'Neill, Tyler,641933,2020,.271,83,331,200,291,
Sisco, Chance,642082,2020,.335,60,283,174,253,
Smith, Dominic,642086,2020,.412,134,396,259,361,
Tellez, Rowdy,642133,2020,.369,83,243,139,198,
Thaiss, Matt,642136,2020,.262,15,58,38,52,
Valaika, Pat,642162,2020,.337,106,314,180,256,
VanMeter, Josh,642165,2020,.222,47,175,88,155,
Wade, Tyler,642180,2020,.271,41,181,134,213,
White, Eli,642201,2020,.207,27,100,76,113,
Mejia, Francisco,642336,2020,.149,35,83,64,77,
Sierra, Magneuris,642423,2020,.307,35,118,52,88,
Rosario, Amed,642708,2020,.277,99,269,171,254,
Adames, Willy,642715,2020,.347,116,441,266,385,
Estrada, Thairo,642731,2020,.212,44,106,75,98,
Benintendi, Andrew,643217,2020,.241,30,129,73,100,
Cooper, Garrett,643265,2020,.365,82,298,143,259,
Dubon, Mauricio,643289,2020,.318,116,345,256,335,
Jansen, Danny,643376,2020,.300,61,307,192,264,
Kemp, Tony,643393,2020,.307,38,201,141,207,
Kiner-Falefa, Isiah,643396,2020,.307,104,379,275,420,
Long Jr., Shed,643418,2020,.238,73,258,149,240,
McBroom, Ryan,643436,2020,.330,64,203,100,159,
McNeil, Jeff,643446,2020,.360,134,414,324,390,
Tauchman, Mike,643565,2020,.286,49,233,162,236,
Tromp, Chadwick,644433,2020,.264,36,116,92,136,
Albies, Ozzie,645277,2020,.329,74,219,184,225,
Robles, Victor,645302,2020,.273,115,394,265,362,
Ford, Mike,645801,2020,.224,41,193,93,163,
Devers, Rafael,646240,2020,.337,204,528,335,452,
Naylor, Josh,647304,2020,.274,52,188,134,192,
Toro, Abraham,647351,2020,.234,56,183,138,186,
Diaz, Aledmys,649557,2020,.307,32,93,85,123,
Urias, Luis,649966,2020,.273,63,247,135,238,
Diaz, Lewin,650331,2020,.181,37,102,40,68,
Arraez, Luis,650333,2020,.335,66,274,162,238,
Jimenez, Eloy,650391,2020,.373,171,452,267,353,
Torres, Gleyber,650402,2020,.326,72,358,210,313,
Castro, Willi,650489,2020,.393,112,285,182,249,
Diaz, Yandy,650490,2020,.367,64,327,140,246,
Rengifo, Luis,650859,2020,.227,54,223,133,215,
Allen, Greg,656185,2020,.267,19,63,38,59,
Chapman, Matt,656305,2020,.335,82,328,211,325,
Chavis, Michael,656308,2020,.272,101,313,220,309,
Harrison, Monte,656509,2020,.222,29,122,58,96,
Haseley, Adam,656514,2020,.305,54,195,104,174,
Hilliard, Sam,656541,2020,.301,76,259,154,233,
Hoskins, Rhys,656555,2020,.382,86,387,233,382,
Luplow, Jordan,656669,2020,.293,46,216,125,182,
Mullins II, Cedric,656775,2020,.313,101,310,205,292,
O'Hearn, Ryan,656811,2020,.269,68,299,166,260,
Schwarber, Kyle,656941,2020,.307,150,537,260,418,
Smith, Pavin,656976,2020,.320,16,88,47,71,
Thomas, Lane,657041,2020,.203,14,83,50,88,
Tucker, Cole,657061,2020,.233,59,214,139,214,
Verdugo, Alex,657077,2020,.362,128,461,267,462,
White, Evan,657108,2020,.261,101,413,262,415,
Alvarez, Eddy,657193,2020,.228,25,80,58,87,
DeJong, Paul,657557,2020,.296,88,359,243,323,
Laureano, Ramon,657656,2020,.315,105,450,255,444,
Fuentes, Joshua,658069,2020,.323,76,197,134,183,
Olivares, Edward,658668,2020,.275,68,208,137,194,
Moncada, Yoan,660162,2020,.309,151,550,272,431,
Ohtani, Shohei,660271,2020,.290,87,364,244,375,
Tsutsugo, Yoshi,660294,2020,.309,74,429,262,418,
Arauz, Jonathan,660620,2020,.291,47,173,94,162,
Acuna Jr., Ronald,660670,2020,.413,93,466,262,410,
Tejeda, Anderson,660731,2020,.306,44,128,94,147,
Sanchez, Jesus,660821,2020,.139,23,70,45,55,
Varsho, Daulton,662139,2020,.287,66,236,140,214,
Hoerner, Nico,663538,2020,.265,90,277,143,246,
Riley, Austin,663586,2020,.307,130,402,289,371,
Madrigal, Nick,663611,2020,.332,55,211,132,213,
Mountcastle, Ryan,663624,2020,.377,113,282,193,238,
Hayes, Ke'Bryan,663647,2020,.464,60,215,111,173,
Tucker, Kyle,663656,2020,.349,119,453,316,409,
Cameron, Daz,663662,2020,.212,40,117,77,120,
Bart, Joey,663698,2020,.271,88,228,135,203,
Grisham, Trent,663757,2020,.349,93,516,308,531,
Lowe, Nathaniel,663993,2020,.314,29,142,90,153,
Happ, Ian,664023,2020,.369,119,491,290,450,
Mathias, Mark,664029,2020,.275,15,67,46,75,
France, Ty,664034,2020,.362,91,337,192,277,
Lowe, Brandon,664040,2020,.385,93,440,321,442,
Bader, Harrison,664056,2020,.337,79,283,143,239,
Stevenson, Andrew,664057,2020,.485,35,110,50,81,
Fletcher, David,664058,2020,.350,112,430,225,476,
Haggerty, Sam,664059,2020,.311,28,118,79,111,
Kingery, Scott,664068,2020,.227,74,233,167,235,
Allen, Austin,664119,2020,.233,22,64,43,64,
Moore, Dylan,664238,2020,.368,84,331,190,325,
Straw, Myles,664702,2020,.223,37,168,117,184,
Bohm, Alec,664761,2020,.381,85,340,229,321,
Wade Jr., LaMonte,664774,2020,.285,21,102,57,90,
Mendick, Danny,664901,2020,.285,57,232,141,236,
Walsh, Jared,665120,2020,.393,66,199,131,194,
Tatis Jr., Fernando,665487,2020,.392,140,537,324,451,
Guerrero Jr., Vladimir,665489,2020,.338,118,480,316,427,
Soto, Juan,665742,2020,.478,73,458,226,369,
Taveras, Leody,665750,2020,.307,89,290,153,235,
Chisholm Jr., Jazz,665862,2020,.248,38,149,64,114,
Gimenez, Andres,665926,2020,.321,84,274,167,228,
Lux, Gavin,666158,2020,.259,31,141,84,136,
Adell, Jo,666176,2020,.212,100,293,178,254,
Bichette, Bo,666182,2020,.353,106,244,163,228,
Carlson, Dylan,666185,2020,.264,63,257,137,231,
Kieboom, Carter,666198,2020,.275,74,291,165,245,
Dalbec, Bobby,666915,2020,.400,70,209,116,172,
Gurriel Jr., Lourdes,666971,2020,.372,149,440,277,392,
Arozarena, Randy,668227,2020,.422,43,172,93,150,
Reynolds, Bryan,668804,2020,.278,131,473,273,390,
Rojas, Josh,668942,2020,.209,39,152,95,152,
Huff, Sam,669087,2020,.469,18,71,41,68,
Murphy, Sean,669221,2020,.358,60,304,181,280,
Senzel, Nick,669222,2020,.260,30,129,95,128,
Edman, Tommy,669242,2020,.302,116,453,258,423,
Solak, Nick,669256,2020,.297,110,455,282,440,
Smith, Will,669257,2020,.411,48,314,185,296,
Espinal, Santiago,669289,2020,.282,32,128,104,138,
Hiura, Keston,669374,2020,.304,156,514,340,476,
Hays, Austin,669720,2020,.315,107,300,149,237,
Lopez, Nicky,670032,2020,.254,95,377,239,372,
Young, Andrew,670370,2020,.350,19,78,44,67,
Paredes, Isaac,670623,2020,.255,59,235,129,214,
Brosseau, Mike,670712,2020,.394,52,192,117,185,
Garcia, Luis,671277,2020,.291,85,278,167,227,
Kirk, Alejandro,672386,2020,.418,12,39,25,46,
Robert Jr., Luis,673357,2020,.316,198,500,309,381,
Akiyama, Shogo,673451,2020,.304,96,409,254,412,
Barrero, Jose,676480,2020,.179,63,154,81,123,
Jeffers, Ryan,680777,2020,.346,31,131,74,117,
Pujols, Albert,405395,2021,.302,185,582,344,541,
Cabrera, Miguel,408234,2021,.305,312,1032,693,1003,
Rivera, Rene,425784,2021,.288,41,129,103,157,
Wainwright, Adam,425794,2021,.149,57,134,96,136,
Molina, Yadier,425877,2021,.290,330,849,623,820,
Suzuki, Kurt,435559,2021,.282,133,464,314,448,
Cruz Jr., Nelson,443558,2021,.346,363,1170,759,1028,
Peralta, David,444482,2021,.314,287,1049,672,1013,
Pina, Manny,444489,2021,.315,101,409,243,392,
Escobar, Alcides,444876,2021,.325,248,699,473,684,
Longoria, Evan,446334,2021,.352,104,556,386,599,
Hill, Rich,448179,2021,.110,19,41,46,57,
Morton, Charlie,450203,2021,.118,30,85,67,126,
Lester, Jon,452657,2021,.205,16,88,71,126,
Cabrera, Asdrubal,452678,2021,.297,192,683,468,683,
Scherzer, Max,453286,2021,.000,25,102,95,144,
Arrieta, Jake,453562,2021,.182,11,56,26,66,
Blackmon, Charlie,453568,2021,.333,277,1058,737,1086,
Frazier, Todd,453943,2021,.163,23,89,50,71,
Maldonado, Martin,455117,2021,.258,206,885,560,904,
Chirinos, Robinson,455139,2021,.336,62,241,160,221,
Cueto, Johnny,456501,2021,.120,13,49,45,74,
Cain, Lorenzo,456715,2021,.319,125,555,381,579,
Solano, Donovan,456781,2021,.324,196,674,458,643,
McCutchen, Andrew,457705,2021,.335,218,1139,745,1169,
Upton, Justin,457708,2021,.305,189,770,494,742,
Maybin, Cameron,457727,2021,.133,20,62,43,65,
Turner, Justin,457759,2021,.358,284,1251,812,1214,
Posey III, Buster,457763,2021,.379,198,896,585,861,
Bruce, Jay,457803,2021,.217,17,79,63,87,
Votto, Joey,458015,2021,.391,256,1166,724,1066,
Gardner, Brett,458731,2021,.305,176,1008,599,1068,
Joyce, Matt,459964,2021,.219,30,139,92,133,
Butera, Drew,460077,2021,.091,19,61,58,83,
Romine, Andrew,461865,2021,.223,50,140,91,125,
Andrus, Elvis,462101,2021,.270,328,1029,675,1024,
Sandoval, Pablo,467055,2021,.291,67,215,114,164,
Ramos, Wilson,467092,2021,.275,85,252,218,303,
Santana, Carlos,467793,2021,.294,325,1436,849,1270,
Parra, Gerardo,467827,2021,.282,64,208,143,207,
Anderson, Brett,474463,2021,.086,10,60,39,73,
Mercer, Jordy,474568,2021,.294,69,275,161,265,
Belt, Brandon,474832,2021,.406,157,824,593,754,
Zimmerman, Ryan,475582,2021,.319,195,587,316,530,
Lowrie, Jed,476704,2021,.311,206,984,743,1049,
Kershaw, Clayton,477132,2021,.209,19,58,66,99,
Avila, Alex,488671,2021,.311,31,237,143,233,
Brantley Jr., Michael,488726,2021,.347,219,909,632,959,
Castro, Jason,488771,2021,.347,71,381,238,391,
Miley, Wade,489119,2021,.210,34,77,72,88,
Gurriel, Yuli,493329,2021,.363,322,1233,659,1059,
Rojas, Miguel,500743,2021,.311,272,1034,642,967,
Escobar, Eduardo,500871,2021,.334,364,1261,825,1143,
Adrianza, Ehire,501303,2021,.316,91,418,284,417,
Lagares, Juan,501571,2021,.274,209,615,413,622,
Almonte, Abraham,501659,2021,.321,88,385,240,378,
Davis, Khris,501981,2021,.274,50,217,186,234,
Gibson, Kyle,502043,2021,.160,9,37,38,58,
Pham, Tommy,502054,2021,.318,189,1178,718,1196,
Martinez, J.D.,502110,2021,.364,422,1253,885,1157,
Espino, Paolo,502179,2021,.147,16,52,36,67,
Reddick, Josh,502210,2021,.283,94,282,221,307,
Freeman, Mike,502273,2021,.206,35,124,89,129,
Dyson, Jarrod,502481,2021,.243,67,260,205,300,
Goldschmidt, Paul,502671,2021,.373,358,1420,857,1331,
Gonzalez, Marwin,503556,2021,.259,206,622,359,581,
Darvish, Yu,506433,2021,.108,30,95,68,122,
Leon, Sandy,506702,2021,.225,140,458,276,462,
Sanchez, Adrian,506703,2021,.271,17,56,53,67,
Altuve, Jose,514888,2021,.357,403,1328,776,1161,
Hernandez, Cesar,514917,2021,.302,320,1226,829,1214,
Segura, Jean,516416,2021,.338,324,1075,738,1107,
Castro, Starlin,516770,2021,.309,174,633,423,659,
Marte, Starling,516782,2021,.364,313,1036,662,933,
Bumgarner, Madison,518516,2021,.217,31,128,69,114,
Culberson, Charlie,518586,2021,.292,184,520,343,476,
d'Arnaud, Travis,518595,2021,.291,110,414,343,458,
Donaldson, Josh,518626,2021,.353,252,1117,708,1008,
Freeman, Freddie,518692,2021,.379,352,1369,1023,1319,
Grandal, Yasmani,518735,2021,.402,147,913,386,756,
Heyward, Jason,518792,2021,.275,196,656,397,658,
Kelly, Merrill,518876,2021,.113,31,90,59,118,
LeMahieu, DJ,518934,2021,.315,265,1300,826,1333,
Moreland, Mitch,519048,2021,.300,128,495,342,491,
Moustakas, Mike,519058,2021,.284,147,427,256,365,
Rizzo, Anthony,519203,2021,.339,335,1140,703,1090,
Romine, Austin,519222,2021,.237,43,101,77,111,
Sogard, Eric,519299,2021,.259,66,309,224,370,
Souza Jr., Steven,519306,2021,.241,14,64,49,83,
Stanton, Giancarlo,519317,2021,.370,366,1307,695,1095,
Vogt, Stephen,519390,2021,.270,145,533,320,482,
Galvis, Freddy,520471,2021,.305,258,788,494,757,
Perez, Salvador,521692,2021,.359,622,1392,786,1000,
Flores, Wilmer,527038,2021,.337,231,904,563,823,
Garcia, Avisail,541645,2021,.346,349,937,671,819,
Inciarte, Ender,542255,2021,.262,54,180,127,172,
Ozuna, Marcell,542303,2021,.284,101,388,267,370,
Villar, Jonathan,542340,2021,.320,292,1043,689,923,
Ortega, Rafael,542364,2021,.355,174,694,426,643,
Santana, Danny,542454,2021,.261,78,258,202,258,
Aguilar, Jesus,542583,2021,.334,295,1077,631,989,
Anderson, Tyler,542881,2021,.133,26,55,51,90,
Berti, Jon,542932,2021,.282,124,569,357,569,
Crawford, Brandon,543063,2021,.377,311,1114,793,1022,
Cron, C.J.,543068,2021,.383,366,1188,665,1003,
DeSclafani, Anthony,543101,2021,.089,27,103,72,129,
Dickerson, Alex,543105,2021,.313,195,631,423,598,
Gomes, Yan,543228,2021,.308,218,667,468,681,
Gray, Sonny,543243,2021,.142,26,63,41,73,
Grossman, Robbie,543257,2021,.337,232,1478,849,1339,
Harrison, Josh,543281,2021,.325,332,934,708,943,
Hendricks, Kyle,543294,2021,.130,19,84,65,119,
Hicks, Aaron,543305,2021,.279,53,261,155,250,
Hicks, John,543308,2021,.384,24,53,56,69,
Higashioka, Kyle,543309,2021,.272,104,408,267,390,
Hosmer, Eric,543333,2021,.319,372,1168,691,1032,
Lavarnway, Ryan,543432,2021,.274,18,53,38,56,
McCann, James,543510,2021,.281,284,880,530,743,
Miller, Brad,543543,2021,.331,185,760,515,765,
Nola, Austin,543592,2021,.316,56,321,256,373,
Rendon, Anthony,543685,2021,.310,105,479,336,469,
Semien, Marcus,543760,2021,.368,316,1485,1002,1438,
Shaw, Travis,543768,2021,.289,130,517,356,531,
Springer III, George,543807,2021,.381,167,696,441,632,
Vazquez, Christian,543877,2021,.289,296,992,620,955,
Wong, Kolten,543939,2021,.337,251,895,618,920,
Gregorius, Didi,544369,2021,.275,256,807,603,773,
Garcia, Leury,544725,2021,.312,272,833,608,839,
Vargas, Ildemaro,545121,2021,.192,54,144,98,159,
Bauer, Trevor,545333,2021,.051,15,61,46,75,
Grichuk, Randal,545341,2021,.300,335,1035,713,968,
Marisnick, Jake,545350,2021,.287,118,371,262,356,
Stassi, Max,545358,2021,.327,142,617,422,651,
Trout, Mike,545361,2021,.451,54,307,186,303,
Herrera, Odubel,546318,2021,.312,327,1008,648,931,
Alford, Anthony,546990,2021,.310,86,298,186,270,
Almora Jr., Albert,546991,2021,.143,53,109,67,102,
Ruiz, Rio,547004,2021,.231,89,289,204,251,
Wolters, Tony,547172,2021,.210,18,66,25,59,
Harper, Bryce,547180,2021,.431,328,1323,812,1078,
Perez, Roberto,547379,2021,.251,64,342,225,353,
Kim, Kwang Hyun,547942,2021,.138,12,37,40,66,
Abreu, Jose,547989,2021,.354,439,1365,816,1223,
Diaz, Elias,553869,2021,.330,185,662,486,645,
Narvaez, Omar,553882,2021,.322,261,838,587,787,
Astudillo, Willians,553902,2021,.272,140,325,242,289,
Suarez, Eugenio,553993,2021,.306,293,1257,729,1134,
Wheeler, Zack,554430,2021,.153,54,123,82,150,
Polanco, Gregory,570256,2021,.275,244,830,502,721,
Gonzalez, Erik,570481,2021,.244,158,420,303,387,
Urshela, Gio,570482,2021,.309,310,860,606,837,
Schoop, Jonathan,570731,2021,.324,472,1339,886,1249,
Adams, Matt,571431,2021,.198,33,81,44,57,
Arenado, Nolan,571448,2021,.336,381,1312,762,1131,
Barnhart, Tucker,571466,2021,.300,226,786,542,738,
Corbin, Patrick,571578,2021,.147,29,90,87,130,
Farmer, Kyle,571657,2021,.316,357,1008,619,947,
Goodwin, Brian,571718,2021,.306,130,614,365,565,
Hamilton, Billy,571740,2021,.262,98,250,198,280,
Haniger, Mitch,571745,2021,.340,417,1428,876,1347,
Hernandez, Enrique,571771,2021,.338,298,1198,713,1067,
Holt, Brock,571788,2021,.259,124,521,312,503,
Lamb, Jake,571875,2021,.298,78,335,227,348,
Maile, Luke,571912,2021,.358,29,77,28,47,
Muncy, Max,571970,2021,.379,194,1239,721,1195,
Myers, Wil,571976,2021,.330,284,1027,646,983,
Naquin, Tyler,571980,2021,.345,366,965,645,832,
Owings, Chris,572008,2021,.431,24,101,65,93,
Piscotty, Stephen,572039,2021,.279,105,331,259,345,
Pollock, AJ,572041,2021,.375,248,751,526,714,
Seager, Kyle,572122,2021,.308,394,1348,872,1206,
Taylor, Michael A.,572191,2021,.286,337,1104,760,1009,
Thompson, Trayce,572204,2021,.453,17,85,43,75,
Voit III, Luke,572228,2021,.332,150,498,336,444,
Walker, Christian,572233,2021,.304,256,915,695,859,
Zunino, Mike,572287,2021,.358,215,771,488,731,
Carpenter, Matt,572761,2021,.269,88,577,347,546,
Dickerson, Corey,572816,2021,.317,272,772,533,711,
Garneau, Dustin,572863,2021,.335,46,152,95,138,
Ruf, Darin,573131,2021,.384,141,713,383,664,
Stroman, Marcus,573186,2021,.143,27,78,67,100,
Yastrzemski, Mike,573262,2021,.326,237,1031,728,1072,
Contreras, Willson,575929,2021,.337,284,1056,604,913,
Iglesias, Jose,578428,2021,.304,431,997,590,861,
Torreyes, Ronald,591720,2021,.274,182,567,436,603,
Valera, Breyvic,591971,2021,.293,36,201,117,210,
Bryant, Kris,592178,2021,.356,316,1184,772,1048,
Canha, Mark,592192,2021,.333,281,1355,790,1287,
Casali, Curt,592200,2021,.289,91,456,326,449,
Castellanos, Nick,592206,2021,.391,435,1201,743,942,
DeShields, Delino,592261,2021,.352,16,115,84,129,
Drury, Brandon,592273,2021,.333,61,160,106,160,
Gamel, Ben,592325,2021,.322,189,804,523,796,
Gausman, Kevin,592332,2021,.178,35,103,79,131,
Gonzalez, Chi Chi,592346,2021,.170,16,47,36,70,
Goodrum, Niko,592348,2021,.286,192,674,459,667,
Gray, Jon,592351,2021,.094,26,76,64,120,
Holaday, Bryan,592407,2021,.239,19,62,59,80,
Jones, JaCoby,592444,2021,.204,68,183,139,213,
Judge, Aaron,592450,2021,.387,347,1463,773,1170,
Machado, Manny,592518,2021,.350,347,1201,728,1037,
Marmolejos, Jose,592530,2021,.256,76,286,157,246,
Moran, Colin,592567,2021,.318,235,747,446,639,
Pederson, Joc,592626,2021,.315,324,1001,611,917,
Ramos, Henry,592656,2021,.244,34,107,79,102,
Realmuto, J.T.,592663,2021,.336,334,1089,704,1007,
Renfroe, Hunter,592669,2021,.344,369,1161,687,1030,
Rosario, Eddie,592696,2021,.316,291,827,516,681,
Simmons, Andrelton,592743,2021,.252,239,838,501,806,
Smith, Caleb,592761,2021,.147,11,43,25,53,
Smyly, Drew,592767,2021,.064,22,59,60,92,
Velasquez, Vince,592826,2021,.126,17,44,36,50,
Walker, Taijuan,592836,2021,.119,26,77,65,115,
Wilkerson, Stevie,592859,2021,.190,42,130,102,159,
Williams, Mason,592863,2021,.270,17,57,51,71,
Williams, Trevor,592866,2021,.196,7,44,31,65,
Yelich, Christian,592885,2021,.325,190,1055,642,957,
Merrifield, Whit,593160,2021,.306,381,1314,923,1294,
Martinez, Carlos,593372,2021,.088,20,37,33,55,
Bogaerts, Xander,593428,2021,.368,414,1334,731,1171,
Rivas, Webster,593590,2021,.286,49,151,85,132,
Alberto, Hanser,593643,2021,.296,209,434,328,400,
Polanco, Jorge,593871,2021,.349,379,1278,854,1211,
Sano, Miguel,593934,2021,.332,316,1191,664,1004,
Difo, Wilmer,594694,2021,.312,123,459,370,463,
Calhoun, Kole,594777,2021,.292,94,386,285,348,
deGrom, Jacob,594798,2021,.331,17,42,48,60,
