name,take precision,take recall,take fscore,woba
 Kevin Plawecki,0.6720430107526881,0.7142857142857143,0.6925207756232687,0.259
 Rob Refsnyder,0.6342042755344418,0.7478991596638656,0.6863753213367609,0.381
 Matt Reynolds,0.6650641025641025,0.7450628366247756,0.7027942421676545,0.293
 Joey Meneses,0.6776859504132231,0.6963906581740976,0.6869109947643979,0.395
 Elier Hernandez,0.6721311475409836,0.5857142857142857,0.6259541984732824,0.193
 Adalberto Mondesi,0.7358490566037735,0.7027027027027027,0.7188940092165897,0.166
 Miguel Andujar,0.6707317073170732,0.6043956043956044,0.6358381502890174,0.247
 Jason Vosler,0.6801801801801802,0.6863636363636364,0.6832579185520362,0.349
 Franchy Cordero,0.7235188509874326,0.6924398625429553,0.7076382791922738,0.304
 Franmil Reyes,0.7076446280991735,0.7157784743991641,0.7116883116883118,0.28
 Luis Torrens,0.6713091922005571,0.7415384615384616,0.7046783625730993,0.261
 Richie Martin Jr.,0.7012987012987013,0.7605633802816901,0.7297297297297298,0.24
 Max Schrock,0.6176470588235294,0.4772727272727273,0.5384615384615384,0.156
 Dansby Swanson,0.7262931034482759,0.7363437727603788,0.7312839059674502,0.337
 Kevin Newman,0.6607142857142857,0.6877323420074349,0.6739526411657559,0.303
 Chris Taylor,0.7436932391523713,0.7701149425287356,0.7566735112936345,0.298
 Carlos Correa,0.6842496285289748,0.7309523809523809,0.7068303914044514,0.362
 Brett Phillips,0.655045871559633,0.7744034707158352,0.709741550695825,0.213
 Tyrone Taylor,0.6760374832663989,0.6769436997319035,0.6764902880107166,0.314
 Byron Buxton,0.6781326781326781,0.7320954907161804,0.7040816326530612,0.356
 Lewis Brinson,0.6704545454545454,0.6145833333333334,0.6413043478260869,0.289
 Skye Bolt,0.6980392156862745,0.7206477732793523,0.7091633466135459,0.261
 Steven Duggar,0.6574585635359116,0.74375,0.6979472140762463,0.205
 Edwin Rios,0.6744186046511628,0.6823529411764706,0.6783625730994152,0.338
 Taylor Ward,0.6773234200743494,0.7942458587619878,0.7311396468699839,0.362
 Tomas Nido,0.7814726840855107,0.579225352112676,0.6653185035389282,0.265
 Anthony Bemboom,0.6934306569343066,0.7786885245901639,0.7335907335907337,0.196
 Patrick Wisdom,0.7186678352322524,0.7360861759425493,0.7272727272727272,0.316
 Joey Wendle,0.6427378964941569,0.6015625,0.6214689265536723,0.289
 Matt Olson,0.7601096641535298,0.7150225660863959,0.7368770764119601,0.344
 Matt Duffy,0.6568047337278107,0.7449664429530202,0.6981132075471698,0.279
 Yairo Munoz,0.7529411764705882,0.6153846153846154,0.6772486772486772,0.283
 Donovan Walton,0.6524822695035462,0.6301369863013698,0.6411149825783973,0.208
 Manuel Margot,0.7397881996974282,0.6744827586206896,0.7056277056277056,0.308
 Johan Camargo,0.7282608695652174,0.6617283950617284,0.6934023285899095,0.276
 Victor Reyes,0.6985815602836879,0.5735080058224163,0.6298960831334932,0.284
 Jorge Mateo,0.7130339539978094,0.6338851022395326,0.6711340206185568,0.281
 Tyler Heineman,0.6988847583643123,0.6351351351351351,0.6654867256637168,0.248
 Andrew Velazquez,0.7405582922824302,0.7068965517241379,0.723336006415397,0.239
 David Bote,0.6410256410256411,0.720164609053498,0.678294573643411,0.325
 Harold Ramirez,0.7049418604651163,0.5801435406698564,0.6364829396325459,0.327
 Anthony Santander,0.6947291361639825,0.6749644381223329,0.6847041847041847,0.336
 Pete Alonso,0.745425616547335,0.6650106458481192,0.7029257314328583,0.366
 Christian Arroyo,0.7398190045248869,0.6,0.662613981762918,0.319
 Cavan Biggio,0.6718954248366014,0.8357723577235773,0.7449275362318841,0.302
 Adam Frazier,0.6883348174532502,0.712442396313364,0.7001811594202898,0.274
 Jose Trevino,0.6222222222222222,0.6003062787136294,0.6110678098207327,0.293
 Nick Gordon,0.7301587301587301,0.607661822985469,0.6633020908435473,0.321
 Reese McGuire,0.6616702355460385,0.6192384769539078,0.639751552795031,0.297
 Dom Nunez,0.6909090909090909,0.8351648351648352,0.7562189054726367,0.196
 Jorge Soler,0.7343976777939042,0.7419354838709677,0.7381473377097009,0.305
 Edmundo Sosa,0.6642857142857143,0.543859649122807,0.5980707395498392,0.282
 Guillermo Heredia,0.7834394904458599,0.6684782608695652,0.7214076246334311,0.246
 Yadiel Hernandez,0.7294303797468354,0.6849925705794948,0.7065134099616859,0.315
 Andy Ibanez,0.7419354838709677,0.7540983606557377,0.7479674796747967,0.249
 Jake Cronenworth,0.6395873629916183,0.7835703001579779,0.7042953496627617,0.318
 Clint Frazier,0.7272727272727273,0.8571428571428571,0.7868852459016394,0.305
 Austin Meadows,0.6982758620689655,0.788961038961039,0.7408536585365852,0.307
 Oscar Mercado,0.7843137254901961,0.6722689075630253,0.7239819004524887,0.266
 Chad Pinder,0.7370753323485968,0.6988795518207283,0.7174694464414091,0.281
 Jose Azocar,0.75,0.6159420289855072,0.676392572944297,0.278
 Tim Anderson,0.7261410788381742,0.5843071786310517,0.6475485661424607,0.323
 Cody Bellinger,0.6834345186470078,0.682842287694974,0.6831382748157782,0.284
 Willie Calhoun,0.6870748299319728,0.8347107438016529,0.753731343283582,0.249
 Zack Collins,0.7071428571428572,0.8114754098360656,0.7557251908396947,0.245
 J.P. Crawford,0.6740027510316369,0.7948094079480941,0.7294380349832527,0.306
 Jonathan Davis,0.6136363636363636,0.7584269662921348,0.6783919597989949,0.278
 Jason Delay,0.7003367003367004,0.6864686468646864,0.6933333333333334,0.243
 Ben DeLuzio,0.7708333333333334,0.6851851851851852,0.7254901960784315,0.242
 Travis Demeritte,0.6527777777777778,0.7580645161290323,0.7014925373134328,0.263
 Hunter Dozier,0.735632183908046,0.6698382492863939,0.701195219123506,0.298
 Adam Engel,0.7011494252873564,0.7190569744597249,0.7099903006789525,0.256
 Jake Fraley,0.7194656488549618,0.7495029821073559,0.7341772151898733,0.352
 Mitch Garver,0.6544117647058824,0.7807017543859649,0.7120000000000001,0.308
 Luis Guillorme,0.6176470588235294,0.7875,0.6923076923076923,0.311
 Garrett Hampson,0.6348884381338742,0.7211981566820277,0.6752966558791802,0.267
 Jonah Heim,0.733256351039261,0.7039911308203991,0.7183257918552036,0.306
 Michael Hermosillo,0.7671232876712328,0.6549707602339181,0.7066246056782335,0.203
 Charles Leblanc,0.6760925449871465,0.7245179063360881,0.6994680851063829,0.318
 Kyle Lewis,0.8043478260869565,0.7115384615384616,0.7551020408163265,0.239
 Tim Locastro,0.6756756756756757,0.6578947368421053,0.6666666666666667,0.259
 Trey Mancini III,0.6956875508543532,0.6985294117647058,0.6971055849979617,0.312
 Billy McKinney,0.6418918918918919,0.76,0.6959706959706959,0.144
 Ryan McMahon,0.6535994297933001,0.7455284552845528,0.6965438663121915,0.326
 Sheldon Neuse,0.6993006993006993,0.6861063464837049,0.6926406926406927,0.253
 Tyler O'Neill,0.7114485981308412,0.7408759124087592,0.7258641239570918,0.307
 Joshua Palacios,0.6914893617021277,0.6372549019607843,0.663265306122449,0.225
 Chuckie Robinson,0.6746987951807228,0.56,0.6120218579234973,0.173
 Dominic Smith,0.7142857142857143,0.7401315789473685,0.7269789983844912,0.254
 Rowdy Tellez,0.6678994082840237,0.7299919159256265,0.697566628041715,0.327
 Matt Thaiss,0.7151162790697675,0.754601226993865,0.7343283582089553,0.286
 Cody Thomas,0.8260869565217391,0.6333333333333333,0.7169811320754716,0.264
 Josh VanMeter,0.6027397260273972,0.8627450980392157,0.7096774193548387,0.251
 Tyler Wade,0.6807228915662651,0.740983606557377,0.7095761381475666,0.247
 Eli White,0.6835443037974683,0.7641509433962265,0.7216035634743876,0.26
 Francisco Mejia,0.6792452830188679,0.4873096446700508,0.567487684729064,0.279
 Jose Siri,0.7054009819967266,0.6356932153392331,0.6687354538401862,0.268
 Magneuris Sierra,0.6474358974358975,0.6047904191616766,0.6253869969040248,0.195
 Luis Barrera,0.6748466257668712,0.738255033557047,0.7051282051282051,0.28
 Amed Rosario,0.6571682991985752,0.5995125913891145,0.627017841971113,0.311
 Willy Adames,0.727491961414791,0.7015503875968992,0.7142857142857143,0.325
 Kelvin Gutierrez,0.68,0.7183098591549296,0.6986301369863014,0.208
 Sergio Alcantara,0.6363636363636364,0.7360515021459227,0.6825870646766169,0.269
 Thairo Estrada,0.687246963562753,0.6769690927218345,0.682069311903566,0.317
 Austin Wynns,0.5793450881612091,0.6865671641791045,0.628415300546448,0.298
 Andrew Benintendi,0.7394789579158316,0.7727748691099476,0.7557603686635944,0.342
 Garrett Cooper,0.6535819430814525,0.6973821989528796,0.6747720364741641,0.33
 Mauricio Dubon,0.6884057971014492,0.6182212581344902,0.6514285714285714,0.248
 Danny Jansen,0.688212927756654,0.7903930131004366,0.7357723577235772,0.364
 Tony Kemp,0.6889952153110048,0.7058823529411765,0.6973365617433414,0.287
 Isiah Kiner-Falefa,0.6097105508870215,0.6917372881355932,0.6481389578163772,0.285
 Jeff McNeil,0.7539267015706806,0.7079646017699115,0.7302231237322515,0.365
 Frank Schwindel,0.7248062015503876,0.6317567567567568,0.6750902527075812,0.278
 Yu Chang,0.6975,0.7172236503856041,0.7072243346007604,0.273
 Ozzie Albies,0.8181818181818182,0.5735294117647058,0.6743515850144093,0.305
 Victor Robles,0.6987767584097859,0.6700879765395894,0.684131736526946,0.26
 Jose Herrera,0.6509090909090909,0.771551724137931,0.7061143984220908,0.213
 Mike Ford,0.6658415841584159,0.7935103244837758,0.7240915208613729,0.28
 Rafael Devers,0.7611056268509379,0.6377171215880894,0.693969396939694,0.373
 Josh Naylor,0.748558246828143,0.671147880041365,0.707742639040349,0.331
 Abraham Toro,0.6628895184135978,0.691285081240768,0.6767895878524945,0.246
 Aledmys Diaz,0.7437275985663082,0.6704361873990307,0.7051826677994901,0.301
 Luis Urias,0.6761819803746655,0.7672064777327935,0.7188240872451399,0.327
 Lewin Diaz,0.6446700507614214,0.6649214659685864,0.654639175257732,0.228
 Luis Arraez,0.6918056562726613,0.7589498806682577,0.723823975720789,0.35
 Jermaine Palacios,0.746031746031746,0.6025641025641025,0.6666666666666666,0.184
 Eloy Jimenez,0.747457627118644,0.6784615384615384,0.7112903225806453,0.37
 Gleyber Torres,0.7257346393588602,0.7231588287488908,0.7244444444444443,0.328
 Willi Castro,0.7308970099667774,0.6019151846785226,0.660165041260315,0.285
 Yandy Diaz,0.6943127962085308,0.8042086001829826,0.7452310300974989,0.366
 Bryan De La Cruz,0.7375886524822695,0.6887417218543046,0.7123287671232875,0.313
 Meibrys Viloria,0.6589861751152074,0.8313953488372093,0.7352185089974294,0.256
 Luis Rengifo,0.7478260869565218,0.6508108108108108,0.6959537572254334,0.314
 Rene Pinto,0.7132867132867133,0.6296296296296297,0.6688524590163935,0.249
 Riley Adams,0.6456456456456456,0.6595092024539877,0.6525037936267071,0.249
 Greg Allen,0.7202797202797203,0.762962962962963,0.7410071942446043,0.242
 Sean Bouchard,0.6692307692307692,0.8018433179723502,0.7295597484276729,0.417
 Matt Chapman,0.6929082628497072,0.8080424886191199,0.7460595446584939,0.331
 Michael Chavis,0.7267080745341615,0.6085825747724317,0.6624203821656052,0.282
 Stuart Fairchild,0.7488584474885844,0.82,0.7828162291169449,0.35
 Stone Garrett,0.7333333333333333,0.6387096774193548,0.6827586206896551,0.36
 Dalton Guthrie,0.7323943661971831,0.7647058823529411,0.7482014388489209,0.437
 Adam Haseley,0.7954545454545454,0.6363636363636364,0.7070707070707071,0.27
 Derek Hill,0.6871165644171779,0.6256983240223464,0.6549707602339181,0.249
 Sam Hilliard,0.7090163934426229,0.7990762124711316,0.751357220412595,0.251
 Rhys Hoskins,0.663895486935867,0.768384879725086,0.7123287671232876,0.345
 Connor Joe,0.6448763250883393,0.7832618025751072,0.7073643410852712,0.314
 Jordan Luplow,0.7366412213740458,0.7568627450980392,0.7466150870406189,0.281
 J.J. Matijevic,0.7045454545454546,0.6326530612244898,0.6666666666666666,0.258
 Zach McKinstry,0.6943127962085308,0.7163814180929096,0.7051744885679903,0.28
 Cedric Mullins II,0.6934001670843776,0.7010135135135135,0.6971860562788744,0.315
 Ryan O'Hearn,0.6787003610108303,0.6962962962962963,0.6873857404021938,0.272
 Kevin Padlo,0.7142857142857143,0.6428571428571429,0.6766917293233083,0.135
 Emmanuel Rivera,0.7291981845688351,0.7194029850746269,0.7242674680691209,0.306
 Kyle Schwarber,0.6783625730994152,0.7832545577312626,0.7270448135380758,0.355
 Pavin Smith,0.646795827123696,0.7587412587412588,0.6983105390185036,0.294
 Lane Thomas,0.6466287571080422,0.7390900649953575,0.6897746967071057,0.308
 Cole Tucker,0.68,0.7391304347826086,0.7083333333333334,0.172
 Alex Verdugo,0.6581071166544388,0.7512562814070352,0.7016034415330465,0.319
 Connor Wong,0.672566371681416,0.6608695652173913,0.6666666666666667,0.263
 Eddy Alvarez,0.6818181818181818,0.6122448979591837,0.6451612903225806,0.136
 Paul DeJong,0.72,0.7214428857715431,0.7207207207207207,0.241
 Ramon Laureano,0.6687192118226601,0.7116644823066841,0.6895238095238094,0.294
 Michael Papierski,0.5930735930735931,0.7025641025641025,0.6431924882629108,0.197
 Gavin Sheets,0.670045045045045,0.6677890011223344,0.6689151208544125,0.308
 Edward Olivares,0.7023809523809523,0.6666666666666666,0.6840579710144926,0.326
 Yoan Moncada,0.6790799561883899,0.7192575406032483,0.6985915492957746,0.275
 Shohei Ohtani,0.7368421052631579,0.7163280662151994,0.7264402899656619,0.37
 Yoshi Tsutsugo,0.7033195020746889,0.7450549450549451,0.7235859124866595,0.221
 Jonathan Arauz,0.5617977528089888,0.7246376811594203,0.6329113924050632,0.157
 Yonny Hernandez,0.6349206349206349,0.7692307692307693,0.6956521739130435,0.121
 Diego Castillo,0.6197836166924265,0.6961805555555556,0.6557645134914145,0.272
 Vidal Brujan,0.7260726072607261,0.6811145510835913,0.7028753993610224,0.22
 Dermis Garcia,0.7931034482758621,0.7064846416382252,0.7472924187725631,0.285
 Ronald Acuna Jr.,0.7568766637089619,0.7568766637089619,0.7568766637089619,0.335
 Keibert Ruiz,0.7271523178807947,0.68625,0.7061093247588425,0.299
 Elehuris Montero,0.6987577639751553,0.6410256410256411,0.6686478454680536,0.303
 Oscar Gonzalez,0.710801393728223,0.5340314136125655,0.6098654708520179,0.339
 Juan Yepez,0.7239915074309978,0.6291512915129152,0.6732477788746298,0.319
 Jesus Sanchez,0.7148760330578512,0.6731517509727627,0.6933867735470941,0.298
 Hoy Park,0.6758620689655173,0.8032786885245902,0.7340823970037454,0.282
 William Contreras,0.6884480746791132,0.7117008443908324,0.6998813760379596,0.37
 Brian Serven,0.7071823204419889,0.6320987654320988,0.667535853976532,0.263
 Daulton Varsho,0.6748038360941587,0.6947935368043088,0.6846528084918179,0.323
 Lars Nootbaar,0.6710059171597633,0.7896935933147632,0.7255278310940498,0.342
 Tyler Nevin,0.7238979118329466,0.7628361858190709,0.7428571428571428,0.261
 Nico Hoerner,0.6623093681917211,0.661588683351469,0.6619488296135003,0.32
 Austin Riley,0.75859375,0.6985611510791367,0.7273408239700375,0.377
 Nick Madrigal,0.630801687763713,0.715311004784689,0.6704035874439462,0.267
 Trevor Larnach,0.6690307328605201,0.7486772486772487,0.706616729088639,0.309
 Ryan Mountcastle,0.7875243664717348,0.6224961479198767,0.6953528399311532,0.316
 Ryan McKenna,0.6819787985865724,0.7121771217712177,0.6967509025270758,0.279
 Ke'Bryan Hayes,0.6753760886777513,0.729059829059829,0.7011919441019316,0.294
 Kyle Tucker,0.7932647333956969,0.7386759581881533,0.7649977447000451,0.348
 Daz Cameron,0.697841726618705,0.7238805970149254,0.7106227106227105,0.28
 Jonathan India,0.6175889328063241,0.7548309178743962,0.6793478260869564,0.314
 Joey Bart,0.6541598694942904,0.6901893287435457,0.6716917922948074,0.294
 Cal Raleigh,0.781491002570694,0.6885617214043035,0.7320891029500299,0.33
 Nick Fortes,0.6851063829787234,0.7470997679814385,0.7147613762486126,0.308
 Trent Grisham,0.6352941176470588,0.7926605504587156,0.7053061224489795,0.28
 Matt Vierling,0.6259640102827764,0.7172312223858616,0.668496911461908,0.285
 Alfonso Rivas III,0.6776034236804565,0.7748776508972267,0.7229832572298326,0.285
 Romy Gonzalez,0.6648351648351648,0.6436170212765957,0.6540540540540539,0.264
 Tyler Stephenson,0.6634382566585957,0.7486338797814208,0.7034659820282414,0.37
 Luke Williams,0.7030075187969925,0.700374531835206,0.701688555347092,0.265
 Brendan Rodgers,0.7275280898876404,0.7275280898876404,0.7275280898876404,0.321
 Nick Plummer,0.5714285714285714,0.6511627906976745,0.6086956521739131,0.248
 Nathaniel Lowe,0.7205638474295191,0.7082314588427058,0.7143444307439374,0.368
 Ian Happ,0.7273425499231951,0.734108527131783,0.73070987654321,0.339
 Mark Mathias,0.6571428571428571,0.7666666666666667,0.7076923076923077,0.353
 Ty France,0.7611798287345385,0.6814310051107325,0.7191011235955056,0.337
 Brandon Lowe,0.7697228144989339,0.7009708737864078,0.733739837398374,0.306
 Jaylin Davis,0.7297297297297297,0.7941176470588235,0.7605633802816901,0.352
 Harrison Bader,0.6936790923824959,0.655436447166922,0.6740157480314961,0.286
 David Fletcher,0.5623342175066313,0.6751592356687898,0.613603473227207,0.275
 Sam Haggerty,0.7265415549597856,0.7245989304812834,0.7255689424364123,0.32
 Dylan Moore,0.6733812949640288,0.8125,0.7364280094413848,0.338
 Kyle Garlick,0.6601941747572816,0.6644951140065146,0.6623376623376623,0.311
 Estevan Florial,0.7323943661971831,0.7428571428571429,0.7375886524822696,0.155
 Alejo Lopez,0.723404255319149,0.7083333333333334,0.7157894736842105,0.286
 Myles Straw,0.6153846153846154,0.8037209302325582,0.6970552642194433,0.257
 Kyle Isbel,0.6811091854419411,0.7184643510054844,0.699288256227758,0.265
 P.J. Higgins,0.6803118908382066,0.7425531914893617,0.7100712105798576,0.306
 Alec Bohm,0.7215302491103203,0.6861252115059222,0.7033824804856895,0.31
 LaMonte Wade Jr.,0.7116788321167883,0.7632093933463796,0.7365439093484419,0.298
 Patrick Mazeika,0.6713286713286714,0.6530612244897959,0.6620689655172414,0.222
 Seby Zavala,0.7665847665847666,0.6827133479212254,0.7222222222222223,0.323
 Danny Mendick,0.6844262295081968,0.8067632850241546,0.7405764966740578,0.344
 Seth Brown,0.721830985915493,0.7093425605536332,0.7155322862129145,0.323
 Jake McCarthy,0.7195945945945946,0.7029702970297029,0.7111853088480802,0.337
 Kody Clemens,0.6861924686192469,0.6666666666666666,0.6762886597938144,0.22
 Jared Walsh,0.6509009009009009,0.6922155688622754,0.6709228090539756,0.278
 Nick Maton,0.7379679144385026,0.69,0.7131782945736435,0.364
 Jeremy Pena,0.7435897435897436,0.6216216216216216,0.6771573604060914,0.309
 Gilberto Celestino,0.6809895833333334,0.7817638266068759,0.7279053583855255,0.28
 Vladimir Guerrero Jr.,0.7333333333333333,0.6949891067538126,0.7136465324384786,0.351
 Cristian Pache,0.7312775330396476,0.7264770240700219,0.7288693743139407,0.207
 Lucius Fox,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.094
 Juan Soto,0.6838565022421524,0.8276797829036635,0.7489257213014119,0.376
 Leody Taveras,0.6986089644513137,0.6827794561933535,0.6906035141329259,0.297
 Oswaldo Cabrera,0.7331378299120235,0.6613756613756614,0.6954102920723226,0.322
 Oneil Cruz,0.6463133640552995,0.6951672862453532,0.6698507462686567,0.32
 Sebastian  Rivero,0.7142857142857143,0.6896551724137931,0.7017543859649122,0.175
 Jazz Chisholm Jr.,0.6952191235059761,0.7301255230125523,0.7122448979591837,0.365
 Esteury Ruiz,0.6551724137931034,0.6031746031746031,0.628099173553719,0.197
 Andres Gimenez,0.7043294614572334,0.6164510166358595,0.657466732380483,0.364
 Jonathan Aranda,0.679144385026738,0.7470588235294118,0.711484593837535,0.264
 Nolan Jones,0.6577777777777778,0.7628865979381443,0.7064439140811457,0.297
 Alex Kirilloff,0.7180327868852459,0.697452229299363,0.7075928917609046,0.286
 Josh Lowe,0.6855895196506551,0.7458432304038005,0.714448236632537,0.276
 Gavin Lux,0.6814744801512287,0.762962962962963,0.7199201198202696,0.328
 Mickey Moniak,0.7151162790697675,0.5466666666666666,0.6196473551637279,0.223
 Jo Adell,0.6938053097345133,0.6533333333333333,0.6729613733905578,0.278
 Seth Beer,0.7154471544715447,0.7333333333333333,0.7242798353909464,0.239
 Will Benson,0.6335877862595419,0.7614678899082569,0.6916666666666667,0.212
 Bo Bichette,0.7515751575157515,0.647788983708301,0.6958333333333333,0.347
 Dylan Carlson,0.7019867549668874,0.75177304964539,0.726027397260274,0.306
 Taylor Trammell,0.7111111111111111,0.7373271889400922,0.7239819004524887,0.3
 Jerar Encarnacion,0.7337662337662337,0.6766467065868264,0.7040498442367601,0.236
 Christopher Morel,0.7199017199017199,0.7137637028014616,0.7168195718654434,0.322
 Rodolfo Castro,0.6945454545454546,0.7248576850094877,0.7093779015784586,0.314
 Bobby Dalbec,0.7046894803548795,0.7091836734693877,0.7069294342021614,0.287
 Ryan Aguilar,0.7441860465116279,0.6274509803921569,0.6808510638297872,0.197
 Adolis Garcia,0.7449152542372881,0.6269614835948645,0.680867544539117,0.324
 Lourdes Gurriel Jr.,0.6968421052631579,0.7042553191489361,0.7005291005291006,0.327
 Brent Rooker Jr.,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.186
 Randy Arozarena,0.6945668135095447,0.6905109489051094,0.692532942898975,0.336
 Nick Pratto,0.682983682983683,0.7380352644836272,0.7094430992736078,0.287
 Tres Barrera,0.6333333333333333,0.6063829787234043,0.6195652173913044,0.187
 JJ Bleday,0.7390510948905109,0.7570093457943925,0.7479224376731302,0.266
 Spencer Steer,0.6586345381526104,0.7522935779816514,0.702355460385439,0.287
 Payton Henry,0.6712328767123288,0.7777777777777778,0.7205882352941178,0.241
 Akil Baddoo,0.7463917525773196,0.7313131313131314,0.7387755102040817,0.256
 Cal Mitchell,0.6888361045130641,0.677570093457944,0.6831566548881036,0.281
 Andrew Knizner,0.6707964601769911,0.6707964601769911,0.6707964601769911,0.275
 Bryan Reynolds,0.7513134851138353,0.6853035143769968,0.7167919799498746,0.349
 Conner Capel,0.6541353383458647,0.7435897435897436,0.696,0.371
 Mark Vientos,0.7717391304347826,0.7473684210526316,0.7593582887700535,0.252
 Royce Lewis,0.7164179104477612,0.7272727272727273,0.7218045112781953,0.37
 Adley Rutschman,0.699581589958159,0.7690892364305428,0.7326906222611744,0.354
 Josh Rojas,0.6847372810675563,0.8009756097560976,0.7383093525179857,0.326
 Ryan Kreidler,0.7277777777777777,0.7401129943502824,0.7338935574229691,0.218
 Garrett Mitchell,0.6493506493506493,0.7751937984496124,0.7067137809187278,0.365
 MJ Melendez Jr.,0.7000821692686935,0.7593582887700535,0.7285164600256521,0.31
 Brandon Marsh,0.667375132837407,0.6818675352877307,0.6745435016111708,0.296
 Jeter Downs,0.6666666666666666,0.5909090909090909,0.6265060240963856,0.184
 Kyle Stowers,0.725609756097561,0.6538461538461539,0.6878612716763006,0.316
 Sam Huff,0.7649572649572649,0.6532846715328468,0.7047244094488189,0.296
 Shea Langeliers,0.7116104868913857,0.6462585034013606,0.6773618538324421,0.296
 Luis Campusano,0.7166666666666667,0.4942528735632184,0.5850340136054422,0.257
 Sean Murphy,0.7271214642262895,0.705407586763519,0.7160999590331832,0.331
 Nick Senzel,0.7019607843137254,0.7227456258411844,0.7122015915119364,0.272
 Tommy Edman,0.6680161943319838,0.6938603868797308,0.6806930693069307,0.318
 Nick Solak,0.6262135922330098,0.7678571428571429,0.6898395721925135,0.291
 Will Smith,0.6823184152604549,0.7874682472480948,0.731132075471698,0.349
 Jack Suwinski,0.6506159014557671,0.7545454545454545,0.698737221888154,0.311
 Santiago Espinal,0.6980582524271844,0.7435367114788004,0.7200801201802703,0.305
 Jose Miranda,0.7315130830489193,0.6732984293193718,0.7011995637949837,0.329
 Bubba Thompson,0.7453183520599251,0.6160990712074303,0.6745762711864407,0.274
 Nolan Gorman,0.765527950310559,0.6885474860335196,0.725,0.316
 Keston Hiura,0.7196581196581197,0.7099494097807757,0.7147707979626485,0.334
 Jake Burger,0.7301587301587301,0.6336088154269972,0.6784660766961651,0.327
 Nick Allen,0.7195571955719557,0.6770833333333334,0.6976744186046512,0.245
 Cooper Hummel,0.6652892561983471,0.8131313131313131,0.7318181818181818,0.262
 Josh H. Smith,0.6742301458670988,0.7893738140417458,0.7272727272727273,0.262
 Austin Hays,0.6928429423459245,0.6376944190301921,0.66412577417818,0.314
 Darick Hall,0.7054263565891473,0.674074074074074,0.6893939393939394,0.343
 Alex Call,0.6550632911392406,0.7392857142857143,0.6946308724832216,0.332
 Michael Toglia,0.664,0.7186147186147186,0.6902286902286903,0.285
 Nicky Lopez,0.6811594202898551,0.699885452462772,0.6903954802259886,0.251
 Luke Raley,0.7338129496402878,0.7183098591549296,0.7259786476868327,0.271
 Matt Wallner,0.7430555555555556,0.7588652482269503,0.7508771929824561,0.311
 Cal Stevenson,0.65,0.8013698630136986,0.7177914110429447,0.224
 Jose Rojas,0.6185567010309279,0.5825242718446602,0.6,0.134
 Yordan Alvarez,0.7090620031796503,0.7521079258010118,0.7299509001636661,0.427
 Isaac Paredes,0.6865364850976362,0.7952380952380952,0.7369001654715941,0.323
 Mike Brosseau,0.6895604395604396,0.7212643678160919,0.7050561797752809,0.338
 Taylor Walls,0.6830855018587361,0.8015267175572519,0.7375815353738083,0.252
 Luis Gonzalez,0.6936936936936937,0.7403846153846154,0.7162790697674419,0.299
 TJ Friedl Jr.,0.6749555950266429,0.76,0.7149576669802444,0.323
 Livan Soto,0.7181818181818181,0.7452830188679245,0.7314814814814815,0.424
 Buddy Kennedy,0.6495327102803738,0.8176470588235294,0.7239583333333334,0.271
 Triston Casas,0.703125,0.8256880733944955,0.7594936708860761,0.344
 Drew Waters,0.7248908296943232,0.7410714285714286,0.7328918322295807,0.347
 Luis Garcia,0.6682926829268293,0.5922190201729106,0.6279602750190986,0.303
 Tyler Freeman,0.7261904761904762,0.6630434782608695,0.6931818181818181,0.274
 Michael Harris II,0.6725888324873096,0.6098964326812428,0.63971031985516,0.368
 Jarred Kelenic,0.6722222222222223,0.7181008902077152,0.6944045911047346,0.238
 Gabriel Arias,0.6791044776119403,0.7520661157024794,0.7137254901960784,0.294
 Alejandro Kirk,0.6674364896073903,0.76657824933687,0.7135802469135802,0.347
 Jordan Diaz,0.7627118644067796,0.6923076923076923,0.7258064516129032,0.275
 Gabriel Moreno,0.5869565217391305,0.6923076923076923,0.6352941176470588,0.326
 Geraldo Perdomo,0.6413223140495867,0.7854251012145749,0.7060964513193811,0.253
 Oswald Peraza,0.7530864197530864,0.7721518987341772,0.7625,0.371
 Tucupita Marcano,0.649171270718232,0.7436708860759493,0.6932153392330382,0.249
 Lenyn Sosa,0.5740740740740741,0.49206349206349204,0.5299145299145299,0.161
 Luis Robert Jr.,0.8076923076923077,0.5683355886332883,0.6671961874503574,0.324
 Ha-Seong Kim,0.6374531835205992,0.7511032656663724,0.6896272285251216,0.313
 Seiya Suzuki,0.6442477876106195,0.787027027027027,0.7085158150851582,0.334
 Josh Jung,0.6698564593301436,0.6572769953051644,0.6635071090047394,0.28
 Kevin Smith,0.6867924528301886,0.6476868327402135,0.6666666666666666,0.226
 Nelson Velazquez,0.7679425837320574,0.7642857142857142,0.7661097852028639,0.291
 Ernie Clement,0.6246056782334385,0.6513157894736842,0.6376811594202898,0.209
 Alec Burleson,0.8064516129032258,0.7142857142857143,0.7575757575757576,0.245
 Jose Barrero,0.7421602787456446,0.598314606741573,0.6625194401244167,0.183
 Mark Contreras,0.7682926829268293,0.6057692307692307,0.6774193548387097,0.189
 Bligh Madris,0.6856060606060606,0.7510373443983402,0.7168316831683167,0.231
 Zach Reks,0.66,0.6111111111111112,0.6346153846153846,0.245
